"order_item_id","order_id","sku","quantity","unit_price","discount_pct"
"9493","4493","SKU-00382","4","58.67","0.0004"
"9494","4494","SKU-00399","3","58.86","0.0007"
"9495","4495","SKU-00416","2","59.05","0.0010"
"9496","4496","SKU-00433","1","59.24","0.0013"
"9497","4497","SKU-00450","4","59.43","0.0016"
"9498","4498","SKU-00467","3","59.62","0.0019"
"9499","4499","SKU-00484","2","59.81","0.0022"
"9500","4500","SKU-00501","1","60.00","0.0000"
"9501","4501","SKU-00518","4","60.19","0.0003"
"9502","4502","SKU-00535","3","60.38","0.0006"
"9503","4503","SKU-00552","2","60.57","0.0009"
"9504","4504","SKU-00569","1","60.76","0.0012"
"9505","4505","SKU-00586","4","60.95","0.0015"
"9506","4506","SKU-00603","3","61.14","0.0018"
"9507","4507","SKU-00620","2","61.33","0.0021"
"9508","4508","SKU-00637","1","61.52","0.0024"
"9509","4509","SKU-00654","4","61.71","0.0002"
"9510","4510","SKU-00671","3","61.90","0.0005"
"9511","4511","SKU-00688","2","62.09","0.0008"
"9512","4512","SKU-00705","1","62.28","0.0011"
"9513","4513","SKU-00722","4","62.47","0.0014"
"9514","4514","SKU-00739","3","62.66","0.0017"
"9515","4515","SKU-00756","2","62.85","0.0020"
"9516","4516","SKU-00773","1","63.04","0.0023"
"9517","4517","SKU-00790","4","63.23","0.0001"
"9518","4518","SKU-00807","3","63.42","0.0004"
"9519","4519","SKU-00824","2","63.61","0.0007"
"9520","4520","SKU-00841","1","63.80","0.0010"
"9521","4521","SKU-00858","4","63.99","0.0013"
"9522","4522","SKU-00875","3","64.18","0.0016"
"9523","4523","SKU-00892","2","64.37","0.0019"
"9524","4524","SKU-00909","1","64.56","0.0022"
"9525","4525","SKU-00926","4","64.75","0.0000"
"9526","4526","SKU-00943","3","64.94","0.0003"
"9527","4527","SKU-00960","2","65.13","0.0006"
"9528","4528","SKU-00977","1","65.32","0.0009"
"9529","4529","SKU-00994","4","65.51","0.0012"
"9530","4530","SKU-00011","3","65.70","0.0015"
"9531","4531","SKU-00028","2","65.89","0.0018"
"9532","4532","SKU-00045","1","66.08","0.0021"
"9533","4533","SKU-00062","4","66.27","0.0024"
"9534","4534","SKU-00079","3","66.46","0.0002"
"9535","4535","SKU-00096","2","66.65","0.0005"
"9536","4536","SKU-00113","1","66.84","0.0008"
"9537","4537","SKU-00130","4","67.03","0.0011"
"9538","4538","SKU-00147","3","67.22","0.0014"
"9539","4539","SKU-00164","2","67.41","0.0017"
"9540","4540","SKU-00181","1","67.60","0.0020"
"9541","4541","SKU-00198","4","67.79","0.0023"
"9542","4542","SKU-00215","3","67.98","0.0001"
"9543","4543","SKU-00232","2","68.17","0.0004"
"9544","4544","SKU-00249","1","68.36","0.0007"
"9545","4545","SKU-00266","4","68.55","0.0010"
"9546","4546","SKU-00283","3","68.74","0.0013"
"9547","4547","SKU-00300","2","68.93","0.0016"
"9548","4548","SKU-00317","1","69.12","0.0019"
"9549","4549","SKU-00334","4","69.31","0.0022"
"9550","4550","SKU-00351","3","69.50","0.0000"
"9551","4551","SKU-00368","2","69.69","0.0003"
"9552","4552","SKU-00385","1","69.88","0.0006"
"9553","4553","SKU-00402","4","70.07","0.0009"
"9554","4554","SKU-00419","3","70.26","0.0012"
"9555","4555","SKU-00436","2","70.45","0.0015"
"9556","4556","SKU-00453","1","70.64","0.0018"
"9557","4557","SKU-00470","4","70.83","0.0021"
"9558","4558","SKU-00487","3","71.02","0.0024"
"9559","4559","SKU-00504","2","71.21","0.0002"
"9560","4560","SKU-00521","1","71.40","0.0005"
"9561","4561","SKU-00538","4","71.59","0.0008"
"9562","4562","SKU-00555","3","71.78","0.0011"
"9563","4563","SKU-00572","2","71.97","0.0014"
"9564","4564","SKU-00589","1","72.16","0.0017"
"9565","4565","SKU-00606","4","72.35","0.0020"
"9566","4566","SKU-00623","3","72.54","0.0023"
"9567","4567","SKU-00640","2","72.73","0.0001"
"9568","4568","SKU-00657","1","72.92","0.0004"
"9569","4569","SKU-00674","4","73.11","0.0007"
"9570","4570","SKU-00691","3","73.30","0.0010"
"9571","4571","SKU-00708","2","73.49","0.0013"
"9572","4572","SKU-00725","1","73.68","0.0016"
"9573","4573","SKU-00742","4","73.87","0.0019"
"9574","4574","SKU-00759","3","74.06","0.0022"
"9575","4575","SKU-00776","2","74.25","0.0000"
"9576","4576","SKU-00793","1","74.44","0.0003"
"9577","4577","SKU-00810","4","74.63","0.0006"
"9578","4578","SKU-00827","3","74.82","0.0009"
"9579","4579","SKU-00844","2","75.01","0.0012"
"9580","4580","SKU-00861","1","75.20","0.0015"
"9581","4581","SKU-00878","4","75.39","0.0018"
"9582","4582","SKU-00895","3","75.58","0.0021"
"9583","4583","SKU-00912","2","75.77","0.0024"
"9584","4584","SKU-00929","1","75.96","0.0002"
"9585","4585","SKU-00946","4","76.15","0.0005"
"9586","4586","SKU-00963","3","76.34","0.0008"
"9587","4587","SKU-00980","2","76.53","0.0011"
"9588","4588","SKU-00997","1","76.72","0.0014"
"9589","4589","SKU-00014","4","76.91","0.0017"
"9590","4590","SKU-00031","3","77.10","0.0020"
"9591","4591","SKU-00048","2","77.29","0.0023"
"9592","4592","SKU-00065","1","77.48","0.0001"
"9593","4593","SKU-00082","4","77.67","0.0004"
"9594","4594","SKU-00099","3","77.86","0.0007"
"9595","4595","SKU-00116","2","78.05","0.0010"
"9596","4596","SKU-00133","1","78.24","0.0013"
"9597","4597","SKU-00150","4","78.43","0.0016"
"9598","4598","SKU-00167","3","78.62","0.0019"
"9599","4599","SKU-00184","2","78.81","0.0022"
"9600","4600","SKU-00201","1","79.00","0.0000"
"9601","4601","SKU-00218","4","79.19","0.0003"
"9602","4602","SKU-00235","3","79.38","0.0006"
"9603","4603","SKU-00252","2","79.57","0.0009"
"9604","4604","SKU-00269","1","79.76","0.0012"
"9605","4605","SKU-00286","4","79.95","0.0015"
"9606","4606","SKU-00303","3","80.14","0.0018"
"9607","4607","SKU-00320","2","80.33","0.0021"
"9608","4608","SKU-00337","1","80.52","0.0024"
"9609","4609","SKU-00354","4","80.71","0.0002"
"9610","4610","SKU-00371","3","80.90","0.0005"
"9611","4611","SKU-00388","2","81.09","0.0008"
"9612","4612","SKU-00405","1","81.28","0.0011"
"9613","4613","SKU-00422","4","81.47","0.0014"
"9614","4614","SKU-00439","3","81.66","0.0017"
"9615","4615","SKU-00456","2","81.85","0.0020"
"9616","4616","SKU-00473","1","82.04","0.0023"
"9617","4617","SKU-00490","4","82.23","0.0001"
"9618","4618","SKU-00507","3","82.42","0.0004"
"9619","4619","SKU-00524","2","82.61","0.0007"
"9620","4620","SKU-00541","1","82.80","0.0010"
"9621","4621","SKU-00558","4","82.99","0.0013"
"9622","4622","SKU-00575","3","83.18","0.0016"
"9623","4623","SKU-00592","2","83.37","0.0019"
"9624","4624","SKU-00609","1","83.56","0.0022"
"9625","4625","SKU-00626","4","83.75","0.0000"
"9626","4626","SKU-00643","3","83.94","0.0003"
"9627","4627","SKU-00660","2","84.13","0.0006"
"9628","4628","SKU-00677","1","84.32","0.0009"
"9629","4629","SKU-00694","4","84.51","0.0012"
"9630","4630","SKU-00711","3","84.70","0.0015"
"9631","4631","SKU-00728","2","84.89","0.0018"
"9632","4632","SKU-00745","1","85.08","0.0021"
"9633","4633","SKU-00762","4","85.27","0.0024"
"9634","4634","SKU-00779","3","85.46","0.0002"
"9635","4635","SKU-00796","2","85.65","0.0005"
"9636","4636","SKU-00813","1","85.84","0.0008"
"9637","4637","SKU-00830","4","86.03","0.0011"
"9638","4638","SKU-00847","3","86.22","0.0014"
"9639","4639","SKU-00864","2","86.41","0.0017"
"9640","4640","SKU-00881","1","86.60","0.0020"
"9641","4641","SKU-00898","4","86.79","0.0023"
"9642","4642","SKU-00915","3","86.98","0.0001"
"9643","4643","SKU-00932","2","87.17","0.0004"
"9644","4644","SKU-00949","1","87.36","0.0007"
"9645","4645","SKU-00966","4","87.55","0.0010"
"9646","4646","SKU-00983","3","87.74","0.0013"
"9647","4647","SKU-01000","2","87.93","0.0016"
"9648","4648","SKU-00017","1","88.12","0.0019"
"9649","4649","SKU-00034","4","88.31","0.0022"
"9650","4650","SKU-00051","3","88.50","0.0000"
"9651","4651","SKU-00068","2","88.69","0.0003"
"9652","4652","SKU-00085","1","88.88","0.0006"
"9653","4653","SKU-00102","4","89.07","0.0009"
"9654","4654","SKU-00119","3","89.26","0.0012"
"9655","4655","SKU-00136","2","89.45","0.0015"
"9656","4656","SKU-00153","1","89.64","0.0018"
"9657","4657","SKU-00170","4","89.83","0.0021"
"9658","4658","SKU-00187","3","90.02","0.0024"
"9659","4659","SKU-00204","2","90.21","0.0002"
"9660","4660","SKU-00221","1","90.40","0.0005"
"9661","4661","SKU-00238","4","90.59","0.0008"
"9662","4662","SKU-00255","3","90.78","0.0011"
"9663","4663","SKU-00272","2","90.97","0.0014"
"9664","4664","SKU-00289","1","91.16","0.0017"
"9665","4665","SKU-00306","4","91.35","0.0020"
"9666","4666","SKU-00323","3","91.54","0.0023"
"9667","4667","SKU-00340","2","91.73","0.0001"
"9668","4668","SKU-00357","1","91.92","0.0004"
"9669","4669","SKU-00374","4","92.11","0.0007"
"9670","4670","SKU-00391","3","92.30","0.0010"
"9671","4671","SKU-00408","2","92.49","0.0013"
"9672","4672","SKU-00425","1","92.68","0.0016"
"9673","4673","SKU-00442","4","92.87","0.0019"
"9674","4674","SKU-00459","3","93.06","0.0022"
"9675","4675","SKU-00476","2","93.25","0.0000"
"9676","4676","SKU-00493","1","93.44","0.0003"
"9677","4677","SKU-00510","4","93.63","0.0006"
"9678","4678","SKU-00527","3","93.82","0.0009"
"9679","4679","SKU-00544","2","94.01","0.0012"
"9680","4680","SKU-00561","1","94.20","0.0015"
"9681","4681","SKU-00578","4","94.39","0.0018"
"9682","4682","SKU-00595","3","94.58","0.0021"
"9683","4683","SKU-00612","2","94.77","0.0024"
"9684","4684","SKU-00629","1","94.96","0.0002"
"9685","4685","SKU-00646","4","95.15","0.0005"
"9686","4686","SKU-00663","3","95.34","0.0008"
"9687","4687","SKU-00680","2","95.53","0.0011"
"9688","4688","SKU-00697","1","95.72","0.0014"
"9689","4689","SKU-00714","4","95.91","0.0017"
"9690","4690","SKU-00731","3","96.10","0.0020"
"9691","4691","SKU-00748","2","96.29","0.0023"
"9692","4692","SKU-00765","1","96.48","0.0001"
"9693","4693","SKU-00782","4","96.67","0.0004"
"9694","4694","SKU-00799","3","96.86","0.0007"
"9695","4695","SKU-00816","2","97.05","0.0010"
"9696","4696","SKU-00833","1","97.24","0.0013"
"9697","4697","SKU-00850","4","97.43","0.0016"
"9698","4698","SKU-00867","3","97.62","0.0019"
"9699","4699","SKU-00884","2","97.81","0.0022"
"9700","4700","SKU-00901","1","98.00","0.0000"
"9701","4701","SKU-00918","4","98.19","0.0003"
"9702","4702","SKU-00935","3","98.38","0.0006"
"9703","4703","SKU-00952","2","98.57","0.0009"
"9704","4704","SKU-00969","1","98.76","0.0012"
"9705","4705","SKU-00986","4","98.95","0.0015"
"9706","4706","SKU-00003","3","99.14","0.0018"
"9707","4707","SKU-00020","2","99.33","0.0021"
"9708","4708","SKU-00037","1","99.52","0.0024"
"9709","4709","SKU-00054","4","99.71","0.0002"
"9710","4710","SKU-00071","3","99.90","0.0005"
"9711","4711","SKU-00088","2","100.09","0.0008"
"9712","4712","SKU-00105","1","100.28","0.0011"
"9713","4713","SKU-00122","4","100.47","0.0014"
"9714","4714","SKU-00139","3","100.66","0.0017"
"9715","4715","SKU-00156","2","100.85","0.0020"
"9716","4716","SKU-00173","1","101.04","0.0023"
"9717","4717","SKU-00190","4","101.23","0.0001"
"9718","4718","SKU-00207","3","101.42","0.0004"
"9719","4719","SKU-00224","2","101.61","0.0007"
"9720","4720","SKU-00241","1","101.80","0.0010"
"9721","4721","SKU-00258","4","101.99","0.0013"
"9722","4722","SKU-00275","3","102.18","0.0016"
"9723","4723","SKU-00292","2","102.37","0.0019"
"9724","4724","SKU-00309","1","102.56","0.0022"
"9725","4725","SKU-00326","4","102.75","0.0000"
"9726","4726","SKU-00343","3","102.94","0.0003"
"9727","4727","SKU-00360","2","103.13","0.0006"
"9728","4728","SKU-00377","1","103.32","0.0009"
"9729","4729","SKU-00394","4","103.51","0.0012"
"9730","4730","SKU-00411","3","103.70","0.0015"
"9731","4731","SKU-00428","2","103.89","0.0018"
"9732","4732","SKU-00445","1","104.08","0.0021"
"9733","4733","SKU-00462","4","104.27","0.0024"
"9734","4734","SKU-00479","3","104.46","0.0002"
"9735","4735","SKU-00496","2","104.65","0.0005"
"9736","4736","SKU-00513","1","104.84","0.0008"
"9737","4737","SKU-00530","4","105.03","0.0011"
"9738","4738","SKU-00547","3","105.22","0.0014"
"9739","4739","SKU-00564","2","105.41","0.0017"
"9740","4740","SKU-00581","1","105.60","0.0020"
"9741","4741","SKU-00598","4","105.79","0.0023"
"9742","4742","SKU-00615","3","105.98","0.0001"
"9743","4743","SKU-00632","2","106.17","0.0004"
"9744","4744","SKU-00649","1","106.36","0.0007"
"9745","4745","SKU-00666","4","106.55","0.0010"
"9746","4746","SKU-00683","3","106.74","0.0013"
"9747","4747","SKU-00700","2","106.93","0.0016"
"9748","4748","SKU-00717","1","107.12","0.0019"
"9749","4749","SKU-00734","4","107.31","0.0022"
"9750","4750","SKU-00751","3","107.50","0.0000"
"9751","4751","SKU-00768","2","107.69","0.0003"
"9752","4752","SKU-00785","1","107.88","0.0006"
"9753","4753","SKU-00802","4","108.07","0.0009"
"9754","4754","SKU-00819","3","108.26","0.0012"
"9755","4755","SKU-00836","2","108.45","0.0015"
"9756","4756","SKU-00853","1","108.64","0.0018"
"9757","4757","SKU-00870","4","108.83","0.0021"
"9758","4758","SKU-00887","3","109.02","0.0024"
"9759","4759","SKU-00904","2","109.21","0.0002"
"9760","4760","SKU-00921","1","109.40","0.0005"
"9761","4761","SKU-00938","4","109.59","0.0008"
"9762","4762","SKU-00955","3","109.78","0.0011"
"9763","4763","SKU-00972","2","109.97","0.0014"
"9764","4764","SKU-00989","1","110.16","0.0017"
"9765","4765","SKU-00006","4","110.35","0.0020"
"9766","4766","SKU-00023","3","110.54","0.0023"
"9767","4767","SKU-00040","2","110.73","0.0001"
"9768","4768","SKU-00057","1","110.92","0.0004"
"9769","4769","SKU-00074","4","111.11","0.0007"
"9770","4770","SKU-00091","3","111.30","0.0010"
"9771","4771","SKU-00108","2","111.49","0.0013"
"9772","4772","SKU-00125","1","111.68","0.0016"
"9773","4773","SKU-00142","4","111.87","0.0019"
"9774","4774","SKU-00159","3","112.06","0.0022"
"9775","4775","SKU-00176","2","112.25","0.0000"
"9776","4776","SKU-00193","1","112.44","0.0003"
"9777","4777","SKU-00210","4","112.63","0.0006"
"9778","4778","SKU-00227","3","112.82","0.0009"
"9779","4779","SKU-00244","2","113.01","0.0012"
"9780","4780","SKU-00261","1","113.20","0.0015"
"9781","4781","SKU-00278","4","113.39","0.0018"
"9782","4782","SKU-00295","3","113.58","0.0021"
"9783","4783","SKU-00312","2","113.77","0.0024"
"9784","4784","SKU-00329","1","113.96","0.0002"
"9785","4785","SKU-00346","4","114.15","0.0005"
"9786","4786","SKU-00363","3","114.34","0.0008"
"9787","4787","SKU-00380","2","114.53","0.0011"
"9788","4788","SKU-00397","1","114.72","0.0014"
"9789","4789","SKU-00414","4","114.91","0.0017"
"9790","4790","SKU-00431","3","115.10","0.0020"
"9791","4791","SKU-00448","2","115.29","0.0023"
"9792","4792","SKU-00465","1","115.48","0.0001"
"9793","4793","SKU-00482","4","115.67","0.0004"
"9794","4794","SKU-00499","3","115.86","0.0007"
"9795","4795","SKU-00516","2","116.05","0.0010"
"9796","4796","SKU-00533","1","116.24","0.0013"
"9797","4797","SKU-00550","4","116.43","0.0016"
"9798","4798","SKU-00567","3","116.62","0.0019"
"9799","4799","SKU-00584","2","116.81","0.0022"
"9800","4800","SKU-00601","1","117.00","0.0000"
"9801","4801","SKU-00618","4","117.19","0.0003"
"9802","4802","SKU-00635","3","117.38","0.0006"
"9803","4803","SKU-00652","2","117.57","0.0009"
"9804","4804","SKU-00669","1","117.76","0.0012"
"9805","4805","SKU-00686","4","117.95","0.0015"
"9806","4806","SKU-00703","3","118.14","0.0018"
"9807","4807","SKU-00720","2","118.33","0.0021"
"9808","4808","SKU-00737","1","118.52","0.0024"
"9809","4809","SKU-00754","4","118.71","0.0002"
"9810","4810","SKU-00771","3","118.90","0.0005"
"9811","4811","SKU-00788","2","119.09","0.0008"
"9812","4812","SKU-00805","1","119.28","0.0011"
"9813","4813","SKU-00822","4","119.47","0.0014"
"9814","4814","SKU-00839","3","119.66","0.0017"
"9815","4815","SKU-00856","2","119.85","0.0020"
"9816","4816","SKU-00873","1","120.04","0.0023"
"9817","4817","SKU-00890","4","120.23","0.0001"
"9818","4818","SKU-00907","3","120.42","0.0004"
"9819","4819","SKU-00924","2","120.61","0.0007"
"9820","4820","SKU-00941","1","120.80","0.0010"
"9821","4821","SKU-00958","4","120.99","0.0013"
"9822","4822","SKU-00975","3","121.18","0.0016"
"9823","4823","SKU-00992","2","121.37","0.0019"
"9824","4824","SKU-00009","1","121.56","0.0022"
"9825","4825","SKU-00026","4","121.75","0.0000"
"9826","4826","SKU-00043","3","121.94","0.0003"
"9827","4827","SKU-00060","2","122.13","0.0006"
"9828","4828","SKU-00077","1","122.32","0.0009"
"9829","4829","SKU-00094","4","122.51","0.0012"
"9830","4830","SKU-00111","3","122.70","0.0015"
"9831","4831","SKU-00128","2","122.89","0.0018"
"9832","4832","SKU-00145","1","123.08","0.0021"
"9833","4833","SKU-00162","4","123.27","0.0024"
"9834","4834","SKU-00179","3","123.46","0.0002"
"9835","4835","SKU-00196","2","123.65","0.0005"
"9836","4836","SKU-00213","1","123.84","0.0008"
"9837","4837","SKU-00230","4","124.03","0.0011"
"9838","4838","SKU-00247","3","124.22","0.0014"
"9839","4839","SKU-00264","2","124.41","0.0017"
"9840","4840","SKU-00281","1","124.60","0.0020"
"9841","4841","SKU-00298","4","124.79","0.0023"
"9842","4842","SKU-00315","3","124.98","0.0001"
"9843","4843","SKU-00332","2","125.17","0.0004"
"9844","4844","SKU-00349","1","125.36","0.0007"
"9845","4845","SKU-00366","4","125.55","0.0010"
"9846","4846","SKU-00383","3","125.74","0.0013"
"9847","4847","SKU-00400","2","125.93","0.0016"
"9848","4848","SKU-00417","1","126.12","0.0019"
"9849","4849","SKU-00434","4","126.31","0.0022"
"9850","4850","SKU-00451","3","126.50","0.0000"
"9851","4851","SKU-00468","2","126.69","0.0003"
"9852","4852","SKU-00485","1","126.88","0.0006"
"9853","4853","SKU-00502","4","127.07","0.0009"
"9854","4854","SKU-00519","3","127.26","0.0012"
"9855","4855","SKU-00536","2","127.45","0.0015"
"9856","4856","SKU-00553","1","127.64","0.0018"
"9857","4857","SKU-00570","4","127.83","0.0021"
"9858","4858","SKU-00587","3","128.02","0.0024"
"9859","4859","SKU-00604","2","128.21","0.0002"
"9860","4860","SKU-00621","1","128.40","0.0005"
"9861","4861","SKU-00638","4","128.59","0.0008"
"9862","4862","SKU-00655","3","128.78","0.0011"
"9863","4863","SKU-00672","2","128.97","0.0014"
"9864","4864","SKU-00689","1","129.16","0.0017"
"9865","4865","SKU-00706","4","129.35","0.0020"
"9866","4866","SKU-00723","3","129.54","0.0023"
"9867","4867","SKU-00740","2","129.73","0.0001"
"9868","4868","SKU-00757","1","129.92","0.0004"
"9869","4869","SKU-00774","4","130.11","0.0007"
"9870","4870","SKU-00791","3","130.30","0.0010"
"9871","4871","SKU-00808","2","130.49","0.0013"
"9872","4872","SKU-00825","1","130.68","0.0016"
"9873","4873","SKU-00842","4","130.87","0.0019"
"9874","4874","SKU-00859","3","131.06","0.0022"
"9875","4875","SKU-00876","2","131.25","0.0000"
"9876","4876","SKU-00893","1","131.44","0.0003"
"9877","4877","SKU-00910","4","131.63","0.0006"
"9878","4878","SKU-00927","3","131.82","0.0009"
"9879","4879","SKU-00944","2","132.01","0.0012"
"9880","4880","SKU-00961","1","132.20","0.0015"
"9881","4881","SKU-00978","4","132.39","0.0018"
"9882","4882","SKU-00995","3","132.58","0.0021"
"9883","4883","SKU-00012","2","132.77","0.0024"
"9884","4884","SKU-00029","1","132.96","0.0002"
"9885","4885","SKU-00046","4","133.15","0.0005"
"9886","4886","SKU-00063","3","133.34","0.0008"
"9887","4887","SKU-00080","2","133.53","0.0011"
"9888","4888","SKU-00097","1","133.72","0.0014"
"9889","4889","SKU-00114","4","133.91","0.0017"
"9890","4890","SKU-00131","3","134.10","0.0020"
"9891","4891","SKU-00148","2","134.29","0.0023"
"9892","4892","SKU-00165","1","134.48","0.0001"
"9893","4893","SKU-00182","4","134.67","0.0004"
"9894","4894","SKU-00199","3","134.86","0.0007"
"9895","4895","SKU-00216","2","135.05","0.0010"
"9896","4896","SKU-00233","1","135.24","0.0013"
"9897","4897","SKU-00250","4","135.43","0.0016"
"9898","4898","SKU-00267","3","135.62","0.0019"
"9899","4899","SKU-00284","2","135.81","0.0022"
"9900","4900","SKU-00301","1","136.00","0.0000"
"9901","4901","SKU-00318","4","136.19","0.0003"
"9902","4902","SKU-00335","3","136.38","0.0006"
"9903","4903","SKU-00352","2","136.57","0.0009"
"9904","4904","SKU-00369","1","136.76","0.0012"
"9905","4905","SKU-00386","4","136.95","0.0015"
"9906","4906","SKU-00403","3","137.14","0.0018"
"9907","4907","SKU-00420","2","137.33","0.0021"
"9908","4908","SKU-00437","1","137.52","0.0024"
"9909","4909","SKU-00454","4","137.71","0.0002"
"9910","4910","SKU-00471","3","137.90","0.0005"
"9911","4911","SKU-00488","2","138.09","0.0008"
"9912","4912","SKU-00505","1","138.28","0.0011"
"9913","4913","SKU-00522","4","138.47","0.0014"
"9914","4914","SKU-00539","3","138.66","0.0017"
"9915","4915","SKU-00556","2","138.85","0.0020"
"9916","4916","SKU-00573","1","139.04","0.0023"
"9917","4917","SKU-00590","4","139.23","0.0001"
"9918","4918","SKU-00607","3","139.42","0.0004"
"9919","4919","SKU-00624","2","139.61","0.0007"
"9920","4920","SKU-00641","1","139.80","0.0010"
"9921","4921","SKU-00658","4","139.99","0.0013"
"9922","4922","SKU-00675","3","140.18","0.0016"
"9923","4923","SKU-00692","2","140.37","0.0019"
"9924","4924","SKU-00709","1","140.56","0.0022"
"9925","4925","SKU-00726","4","140.75","0.0000"
"9926","4926","SKU-00743","3","140.94","0.0003"
"9927","4927","SKU-00760","2","141.13","0.0006"
"9928","4928","SKU-00777","1","141.32","0.0009"
"9929","4929","SKU-00794","4","141.51","0.0012"
"9930","4930","SKU-00811","3","141.70","0.0015"
"9931","4931","SKU-00828","2","141.89","0.0018"
"9932","4932","SKU-00845","1","142.08","0.0021"
"9933","4933","SKU-00862","4","142.27","0.0024"
"9934","4934","SKU-00879","3","142.46","0.0002"
"9935","4935","SKU-00896","2","142.65","0.0005"
"9936","4936","SKU-00913","1","142.84","0.0008"
"9937","4937","SKU-00930","4","143.03","0.0011"
"9938","4938","SKU-00947","3","143.22","0.0014"
"9939","4939","SKU-00964","2","143.41","0.0017"
"9940","4940","SKU-00981","1","143.60","0.0020"
"9941","4941","SKU-00998","4","143.79","0.0023"
"9942","4942","SKU-00015","3","143.98","0.0001"
"9943","4943","SKU-00032","2","144.17","0.0004"
"9944","4944","SKU-00049","1","144.36","0.0007"
"9945","4945","SKU-00066","4","144.55","0.0010"
"9946","4946","SKU-00083","3","144.74","0.0013"
"9947","4947","SKU-00100","2","144.93","0.0016"
"9948","4948","SKU-00117","1","145.12","0.0019"
"9949","4949","SKU-00134","4","145.31","0.0022"
"9950","4950","SKU-00151","3","145.50","0.0000"
"9951","4951","SKU-00168","2","145.69","0.0003"
"9952","4952","SKU-00185","1","145.88","0.0006"
"9953","4953","SKU-00202","4","146.07","0.0009"
"9954","4954","SKU-00219","3","146.26","0.0012"
"9955","4955","SKU-00236","2","146.45","0.0015"
"9956","4956","SKU-00253","1","146.64","0.0018"
"9957","4957","SKU-00270","4","146.83","0.0021"
"9958","4958","SKU-00287","3","147.02","0.0024"
"9959","4959","SKU-00304","2","147.21","0.0002"
"9960","4960","SKU-00321","1","147.40","0.0005"
"9961","4961","SKU-00338","4","147.59","0.0008"
"9962","4962","SKU-00355","3","147.78","0.0011"
"9963","4963","SKU-00372","2","147.97","0.0014"
"9964","4964","SKU-00389","1","148.16","0.0017"
"9965","4965","SKU-00406","4","148.35","0.0020"
"9966","4966","SKU-00423","3","148.54","0.0023"
"9967","4967","SKU-00440","2","148.73","0.0001"
"9968","4968","SKU-00457","1","148.92","0.0004"
"9969","4969","SKU-00474","4","149.11","0.0007"
"9970","4970","SKU-00491","3","149.30","0.0010"
"9971","4971","SKU-00508","2","149.49","0.0013"
"9972","4972","SKU-00525","1","149.68","0.0016"
"9973","4973","SKU-00542","4","149.87","0.0019"
"9974","4974","SKU-00559","3","150.06","0.0022"
"9975","4975","SKU-00576","2","150.25","0.0000"
"9976","4976","SKU-00593","1","150.44","0.0003"
"9977","4977","SKU-00610","4","150.63","0.0006"
"9978","4978","SKU-00627","3","150.82","0.0009"
"9979","4979","SKU-00644","2","151.01","0.0012"
"9980","4980","SKU-00661","1","151.20","0.0015"
"9981","4981","SKU-00678","4","151.39","0.0018"
"9982","4982","SKU-00695","3","151.58","0.0021"
"9983","4983","SKU-00712","2","151.77","0.0024"
"9984","4984","SKU-00729","1","151.96","0.0002"
"9985","4985","SKU-00746","4","152.15","0.0005"
"9986","4986","SKU-00763","3","152.34","0.0008"
"9987","4987","SKU-00780","2","152.53","0.0011"
"9988","4988","SKU-00797","1","152.72","0.0014"
"9989","4989","SKU-00814","4","152.91","0.0017"
"9990","4990","SKU-00831","3","153.10","0.0020"
"9991","4991","SKU-00848","2","153.29","0.0023"
"9992","4992","SKU-00865","1","153.48","0.0001"
"9993","4993","SKU-00882","4","153.67","0.0004"
"9994","4994","SKU-00899","3","153.86","0.0007"
"9995","4995","SKU-00916","2","154.05","0.0010"
"9996","4996","SKU-00933","1","154.24","0.0013"
"9997","4997","SKU-00950","4","154.43","0.0016"
"9998","4998","SKU-00967","3","154.62","0.0019"
"9999","4999","SKU-00984","2","154.81","0.0022"
"10000","5000","SKU-00001","1","155.00","0.0000"
"10001","1","SKU-00018","4","155.19","0.0003"
"10002","2","SKU-00035","3","155.38","0.0006"
"10003","3","SKU-00052","2","155.57","0.0009"
"10004","4","SKU-00069","1","155.76","0.0012"
"10005","5","SKU-00086","4","155.95","0.0015"
"10006","6","SKU-00103","3","156.14","0.0018"
"10007","7","SKU-00120","2","156.33","0.0021"
"10008","8","SKU-00137","1","156.52","0.0024"
"10009","9","SKU-00154","4","156.71","0.0002"
"10010","10","SKU-00171","3","156.90","0.0005"
"10011","11","SKU-00188","2","157.09","0.0008"
"10012","12","SKU-00205","1","157.28","0.0011"
"10013","13","SKU-00222","4","157.47","0.0014"
"10014","14","SKU-00239","3","157.66","0.0017"
"10015","15","SKU-00256","2","157.85","0.0020"
"10016","16","SKU-00273","1","158.04","0.0023"
"10017","17","SKU-00290","4","158.23","0.0001"
"10018","18","SKU-00307","3","158.42","0.0004"
"10019","19","SKU-00324","2","158.61","0.0007"
"10020","20","SKU-00341","1","158.80","0.0010"
"10021","21","SKU-00358","4","158.99","0.0013"
"10022","22","SKU-00375","3","159.18","0.0016"
"10023","23","SKU-00392","2","159.37","0.0019"
"10024","24","SKU-00409","1","159.56","0.0022"
"10025","25","SKU-00426","4","159.75","0.0000"
"10026","26","SKU-00443","3","159.94","0.0003"
"10027","27","SKU-00460","2","160.13","0.0006"
"10028","28","SKU-00477","1","160.32","0.0009"
"10029","29","SKU-00494","4","160.51","0.0012"
"10030","30","SKU-00511","3","160.70","0.0015"
