"order_id","customer_id","order_ts","order_status","order_total","sales_channel","attrs","order_date"
"4420","20","2026-05-31 01:52:41.437","PLACED","599.60","app","{""device"":""mobile"",""promo"":""NONE""}","2026-05-31"
"4421","21","2026-05-31 01:15:41.437","SHIPPED","599.73","store","{""device"":""tablet"",""promo"":""WELCOME10""}","2026-05-31"
"4422","22","2026-05-31 00:38:41.437","DELIVERED","599.86","web","{""device"":""desktop"",""promo"":""SPRING15""}","2026-05-31"
"4423","23","2026-05-31 00:01:41.437","CANCELLED","599.99","app","{""device"":""mobile"",""promo"":""LOYALTY5""}","2026-05-31"
"4424","24","2026-05-30 23:24:41.437","PLACED","600.12","store","{""device"":""tablet"",""promo"":""NONE""}","2026-05-30"
"4425","25","2026-05-30 22:47:41.437","SHIPPED","600.25","web","{""device"":""desktop"",""promo"":""WELCOME10""}","2026-05-30"
"4426","26","2026-05-30 22:10:41.437","DELIVERED","600.38","app","{""device"":""mobile"",""promo"":""SPRING15""}","2026-05-30"
"4427","27","2026-05-30 21:33:41.437","CANCELLED","600.51","store","{""device"":""tablet"",""promo"":""LOYALTY5""}","2026-05-30"
"4428","28","2026-05-30 20:56:41.437","PLACED","600.64","web","{""device"":""desktop"",""promo"":""NONE""}","2026-05-30"
"4429","29","2026-05-30 20:19:41.437","SHIPPED","600.77","app","{""device"":""mobile"",""promo"":""WELCOME10""}","2026-05-30"
"4430","30","2026-05-30 19:42:41.437","DELIVERED","600.90","store","{""device"":""tablet"",""promo"":""SPRING15""}","2026-05-30"
"4431","31","2026-05-30 19:05:41.437","CANCELLED","601.03","web","{""device"":""desktop"",""promo"":""LOYALTY5""}","2026-05-30"
"4432","32","2026-05-30 18:28:41.437","PLACED","601.16","app","{""device"":""mobile"",""promo"":""NONE""}","2026-05-30"
"4433","33","2026-05-30 17:51:41.437","SHIPPED","601.29","store","{""device"":""tablet"",""promo"":""WELCOME10""}","2026-05-30"
"4434","34","2026-05-30 17:14:41.437","DELIVERED","601.42","web","{""device"":""desktop"",""promo"":""SPRING15""}","2026-05-30"
"4435","35","2026-05-30 16:37:41.437","CANCELLED","601.55","app","{""device"":""mobile"",""promo"":""LOYALTY5""}","2026-05-30"
"4436","36","2026-05-30 16:00:41.437","PLACED","601.68","store","{""device"":""tablet"",""promo"":""NONE""}","2026-05-30"
"4437","37","2026-05-30 15:23:41.437","SHIPPED","601.81","web","{""device"":""desktop"",""promo"":""WELCOME10""}","2026-05-30"
"4438","38","2026-05-30 14:46:41.437","DELIVERED","601.94","app","{""device"":""mobile"",""promo"":""SPRING15""}","2026-05-30"
"4439","39","2026-05-30 14:09:41.437","CANCELLED","602.07","store","{""device"":""tablet"",""promo"":""LOYALTY5""}","2026-05-30"
"4440","40","2026-05-30 13:32:41.437","PLACED","602.20","web","{""device"":""desktop"",""promo"":""NONE""}","2026-05-30"
"4441","41","2026-05-30 12:55:41.437","SHIPPED","602.33","app","{""device"":""mobile"",""promo"":""WELCOME10""}","2026-05-30"
"4442","42","2026-05-30 12:18:41.437","DELIVERED","602.46","store","{""device"":""tablet"",""promo"":""SPRING15""}","2026-05-30"
"4443","43","2026-05-30 11:41:41.437","CANCELLED","602.59","web","{""device"":""desktop"",""promo"":""LOYALTY5""}","2026-05-30"
"4444","44","2026-05-30 11:04:41.437","PLACED","602.72","app","{""device"":""mobile"",""promo"":""NONE""}","2026-05-30"
"4445","45","2026-05-30 10:27:41.437","SHIPPED","602.85","store","{""device"":""tablet"",""promo"":""WELCOME10""}","2026-05-30"
"4446","46","2026-05-30 09:50:41.437","DELIVERED","602.98","web","{""device"":""desktop"",""promo"":""SPRING15""}","2026-05-30"
"4447","47","2026-05-30 09:13:41.437","CANCELLED","603.11","app","{""device"":""mobile"",""promo"":""LOYALTY5""}","2026-05-30"
"4448","48","2026-05-30 08:36:41.437","PLACED","603.24","store","{""device"":""tablet"",""promo"":""NONE""}","2026-05-30"
"4449","49","2026-05-30 07:59:41.437","SHIPPED","603.37","web","{""device"":""desktop"",""promo"":""WELCOME10""}","2026-05-30"
"4450","50","2026-05-30 07:22:41.437","DELIVERED","603.50","app","{""device"":""mobile"",""promo"":""SPRING15""}","2026-05-30"
"4451","51","2026-05-30 06:45:41.437","CANCELLED","603.63","store","{""device"":""tablet"",""promo"":""LOYALTY5""}","2026-05-30"
"4452","52","2026-05-30 06:08:41.437","PLACED","603.76","web","{""device"":""desktop"",""promo"":""NONE""}","2026-05-30"
"4453","53","2026-05-30 05:31:41.437","SHIPPED","603.89","app","{""device"":""mobile"",""promo"":""WELCOME10""}","2026-05-30"
"4454","54","2026-05-30 04:54:41.437","DELIVERED","604.02","store","{""device"":""tablet"",""promo"":""SPRING15""}","2026-05-30"
"4455","55","2026-05-30 04:17:41.437","CANCELLED","604.15","web","{""device"":""desktop"",""promo"":""LOYALTY5""}","2026-05-30"
"4456","56","2026-05-30 03:40:41.437","PLACED","604.28","app","{""device"":""mobile"",""promo"":""NONE""}","2026-05-30"
"4457","57","2026-05-30 03:03:41.437","SHIPPED","604.41","store","{""device"":""tablet"",""promo"":""WELCOME10""}","2026-05-30"
"4458","58","2026-05-30 02:26:41.437","DELIVERED","604.54","web","{""device"":""desktop"",""promo"":""SPRING15""}","2026-05-30"
"4459","59","2026-05-30 01:49:41.437","CANCELLED","604.67","app","{""device"":""mobile"",""promo"":""LOYALTY5""}","2026-05-30"
"4460","60","2026-05-30 01:12:41.437","PLACED","604.80","store","{""device"":""tablet"",""promo"":""NONE""}","2026-05-30"
"4461","61","2026-05-30 00:35:41.437","SHIPPED","604.93","web","{""device"":""desktop"",""promo"":""WELCOME10""}","2026-05-30"
"4462","62","2026-05-29 23:58:41.437","DELIVERED","605.06","app","{""device"":""mobile"",""promo"":""SPRING15""}","2026-05-29"
"4463","63","2026-05-29 23:21:41.437","CANCELLED","605.19","store","{""device"":""tablet"",""promo"":""LOYALTY5""}","2026-05-29"
"4464","64","2026-05-29 22:44:41.437","PLACED","605.32","web","{""device"":""desktop"",""promo"":""NONE""}","2026-05-29"
"4465","65","2026-05-29 22:07:41.437","SHIPPED","605.45","app","{""device"":""mobile"",""promo"":""WELCOME10""}","2026-05-29"
"4466","66","2026-05-29 21:30:41.437","DELIVERED","605.58","store","{""device"":""tablet"",""promo"":""SPRING15""}","2026-05-29"
"4467","67","2026-05-29 20:53:41.437","CANCELLED","605.71","web","{""device"":""desktop"",""promo"":""LOYALTY5""}","2026-05-29"
"4468","68","2026-05-29 20:16:41.437","PLACED","605.84","app","{""device"":""mobile"",""promo"":""NONE""}","2026-05-29"
"4469","69","2026-05-29 19:39:41.437","SHIPPED","605.97","store","{""device"":""tablet"",""promo"":""WELCOME10""}","2026-05-29"
"4470","70","2026-05-29 19:02:41.437","DELIVERED","606.10","web","{""device"":""desktop"",""promo"":""SPRING15""}","2026-05-29"
"4471","71","2026-05-29 18:25:41.437","CANCELLED","606.23","app","{""device"":""mobile"",""promo"":""LOYALTY5""}","2026-05-29"
"4472","72","2026-05-29 17:48:41.437","PLACED","606.36","store","{""device"":""tablet"",""promo"":""NONE""}","2026-05-29"
"4473","73","2026-05-29 17:11:41.437","SHIPPED","606.49","web","{""device"":""desktop"",""promo"":""WELCOME10""}","2026-05-29"
"4474","74","2026-05-29 16:34:41.437","DELIVERED","606.62","app","{""device"":""mobile"",""promo"":""SPRING15""}","2026-05-29"
"4475","75","2026-05-29 15:57:41.437","CANCELLED","606.75","store","{""device"":""tablet"",""promo"":""LOYALTY5""}","2026-05-29"
"4476","76","2026-05-29 15:20:41.437","PLACED","606.88","web","{""device"":""desktop"",""promo"":""NONE""}","2026-05-29"
"4477","77","2026-05-29 14:43:41.437","SHIPPED","607.01","app","{""device"":""mobile"",""promo"":""WELCOME10""}","2026-05-29"
"4478","78","2026-05-29 14:06:41.437","DELIVERED","607.14","store","{""device"":""tablet"",""promo"":""SPRING15""}","2026-05-29"
"4479","79","2026-05-29 13:29:41.437","CANCELLED","607.27","web","{""device"":""desktop"",""promo"":""LOYALTY5""}","2026-05-29"
"4480","80","2026-05-29 12:52:41.437","PLACED","607.40","app","{""device"":""mobile"",""promo"":""NONE""}","2026-05-29"
"4481","81","2026-05-29 12:15:41.437","SHIPPED","607.53","store","{""device"":""tablet"",""promo"":""WELCOME10""}","2026-05-29"
"4482","82","2026-05-29 11:38:41.437","DELIVERED","607.66","web","{""device"":""desktop"",""promo"":""SPRING15""}","2026-05-29"
"4483","83","2026-05-29 11:01:41.437","CANCELLED","607.79","app","{""device"":""mobile"",""promo"":""LOYALTY5""}","2026-05-29"
"4484","84","2026-05-29 10:24:41.437","PLACED","607.92","store","{""device"":""tablet"",""promo"":""NONE""}","2026-05-29"
"4485","85","2026-05-29 09:47:41.437","SHIPPED","608.05","web","{""device"":""desktop"",""promo"":""WELCOME10""}","2026-05-29"
"4486","86","2026-05-29 09:10:41.437","DELIVERED","608.18","app","{""device"":""mobile"",""promo"":""SPRING15""}","2026-05-29"
"4487","87","2026-05-29 08:33:41.437","CANCELLED","608.31","store","{""device"":""tablet"",""promo"":""LOYALTY5""}","2026-05-29"
"4488","88","2026-05-29 07:56:41.437","PLACED","608.44","web","{""device"":""desktop"",""promo"":""NONE""}","2026-05-29"
"4489","89","2026-05-29 07:19:41.437","SHIPPED","608.57","app","{""device"":""mobile"",""promo"":""WELCOME10""}","2026-05-29"
"4490","90","2026-05-29 06:42:41.437","DELIVERED","608.70","store","{""device"":""tablet"",""promo"":""SPRING15""}","2026-05-29"
"4491","91","2026-05-29 06:05:41.437","CANCELLED","608.83","web","{""device"":""desktop"",""promo"":""LOYALTY5""}","2026-05-29"
"4492","92","2026-05-29 05:28:41.437","PLACED","608.96","app","{""device"":""mobile"",""promo"":""NONE""}","2026-05-29"
"4493","93","2026-05-29 04:51:41.437","SHIPPED","609.09","store","{""device"":""tablet"",""promo"":""WELCOME10""}","2026-05-29"
"4494","94","2026-05-29 04:14:41.437","DELIVERED","609.22","web","{""device"":""desktop"",""promo"":""SPRING15""}","2026-05-29"
"4495","95","2026-05-29 03:37:41.437","CANCELLED","609.35","app","{""device"":""mobile"",""promo"":""LOYALTY5""}","2026-05-29"
"4496","96","2026-05-29 03:00:41.437","PLACED","609.48","store","{""device"":""tablet"",""promo"":""NONE""}","2026-05-29"
"4497","97","2026-05-29 02:23:41.437","SHIPPED","609.61","web","{""device"":""desktop"",""promo"":""WELCOME10""}","2026-05-29"
"4498","98","2026-05-29 01:46:41.437","DELIVERED","609.74","app","{""device"":""mobile"",""promo"":""SPRING15""}","2026-05-29"
"4499","99","2026-05-29 01:09:41.437","CANCELLED","609.87","store","{""device"":""tablet"",""promo"":""LOYALTY5""}","2026-05-29"
"4500","100","2026-05-29 00:32:41.437","PLACED","610.00","web","{""device"":""desktop"",""promo"":""NONE""}","2026-05-29"
"4501","101","2026-05-28 23:55:41.437","SHIPPED","610.13","app","{""device"":""mobile"",""promo"":""WELCOME10""}","2026-05-28"
"4502","102","2026-05-28 23:18:41.437","DELIVERED","610.26","store","{""device"":""tablet"",""promo"":""SPRING15""}","2026-05-28"
"4503","103","2026-05-28 22:41:41.437","CANCELLED","610.39","web","{""device"":""desktop"",""promo"":""LOYALTY5""}","2026-05-28"
"4504","104","2026-05-28 22:04:41.437","PLACED","610.52","app","{""device"":""mobile"",""promo"":""NONE""}","2026-05-28"
"4505","105","2026-05-28 21:27:41.437","SHIPPED","610.65","store","{""device"":""tablet"",""promo"":""WELCOME10""}","2026-05-28"
"4506","106","2026-05-28 20:50:41.437","DELIVERED","610.78","web","{""device"":""desktop"",""promo"":""SPRING15""}","2026-05-28"
"4507","107","2026-05-28 20:13:41.437","CANCELLED","610.91","app","{""device"":""mobile"",""promo"":""LOYALTY5""}","2026-05-28"
"4508","108","2026-05-28 19:36:41.437","PLACED","611.04","store","{""device"":""tablet"",""promo"":""NONE""}","2026-05-28"
"4509","109","2026-05-28 18:59:41.437","SHIPPED","611.17","web","{""device"":""desktop"",""promo"":""WELCOME10""}","2026-05-28"
"4510","110","2026-05-28 18:22:41.437","DELIVERED","611.30","app","{""device"":""mobile"",""promo"":""SPRING15""}","2026-05-28"
"4511","111","2026-05-28 17:45:41.437","CANCELLED","611.43","store","{""device"":""tablet"",""promo"":""LOYALTY5""}","2026-05-28"
"4512","112","2026-05-28 17:08:41.437","PLACED","611.56","web","{""device"":""desktop"",""promo"":""NONE""}","2026-05-28"
"4513","113","2026-05-28 16:31:41.437","SHIPPED","611.69","app","{""device"":""mobile"",""promo"":""WELCOME10""}","2026-05-28"
"4514","114","2026-05-28 15:54:41.437","DELIVERED","611.82","store","{""device"":""tablet"",""promo"":""SPRING15""}","2026-05-28"
"4515","115","2026-05-28 15:17:41.437","CANCELLED","611.95","web","{""device"":""desktop"",""promo"":""LOYALTY5""}","2026-05-28"
"4516","116","2026-05-28 14:40:41.437","PLACED","612.08","app","{""device"":""mobile"",""promo"":""NONE""}","2026-05-28"
"4517","117","2026-05-28 14:03:41.437","SHIPPED","612.21","store","{""device"":""tablet"",""promo"":""WELCOME10""}","2026-05-28"
"4518","118","2026-05-28 13:26:41.437","DELIVERED","612.34","web","{""device"":""desktop"",""promo"":""SPRING15""}","2026-05-28"
"4519","119","2026-05-28 12:49:41.437","CANCELLED","612.47","app","{""device"":""mobile"",""promo"":""LOYALTY5""}","2026-05-28"
"4520","120","2026-05-28 12:12:41.437","PLACED","612.60","store","{""device"":""tablet"",""promo"":""NONE""}","2026-05-28"
"4521","121","2026-05-28 11:35:41.437","SHIPPED","612.73","web","{""device"":""desktop"",""promo"":""WELCOME10""}","2026-05-28"
"4522","122","2026-05-28 10:58:41.437","DELIVERED","612.86","app","{""device"":""mobile"",""promo"":""SPRING15""}","2026-05-28"
"4523","123","2026-05-28 10:21:41.437","CANCELLED","612.99","store","{""device"":""tablet"",""promo"":""LOYALTY5""}","2026-05-28"
"4524","124","2026-05-28 09:44:41.437","PLACED","613.12","web","{""device"":""desktop"",""promo"":""NONE""}","2026-05-28"
"4525","125","2026-05-28 09:07:41.437","SHIPPED","613.25","app","{""device"":""mobile"",""promo"":""WELCOME10""}","2026-05-28"
"4526","126","2026-05-28 08:30:41.437","DELIVERED","613.38","store","{""device"":""tablet"",""promo"":""SPRING15""}","2026-05-28"
"4527","127","2026-05-28 07:53:41.437","CANCELLED","613.51","web","{""device"":""desktop"",""promo"":""LOYALTY5""}","2026-05-28"
"4528","128","2026-05-28 07:16:41.437","PLACED","613.64","app","{""device"":""mobile"",""promo"":""NONE""}","2026-05-28"
"4529","129","2026-05-28 06:39:41.437","SHIPPED","613.77","store","{""device"":""tablet"",""promo"":""WELCOME10""}","2026-05-28"
"4530","130","2026-05-28 06:02:41.437","DELIVERED","613.90","web","{""device"":""desktop"",""promo"":""SPRING15""}","2026-05-28"
"4531","131","2026-05-28 05:25:41.437","CANCELLED","614.03","app","{""device"":""mobile"",""promo"":""LOYALTY5""}","2026-05-28"
"4532","132","2026-05-28 04:48:41.437","PLACED","614.16","store","{""device"":""tablet"",""promo"":""NONE""}","2026-05-28"
"4533","133","2026-05-28 04:11:41.437","SHIPPED","614.29","web","{""device"":""desktop"",""promo"":""WELCOME10""}","2026-05-28"
"4534","134","2026-05-28 03:34:41.437","DELIVERED","614.42","app","{""device"":""mobile"",""promo"":""SPRING15""}","2026-05-28"
"4535","135","2026-05-28 02:57:41.437","CANCELLED","614.55","store","{""device"":""tablet"",""promo"":""LOYALTY5""}","2026-05-28"
"4536","136","2026-05-28 02:20:41.437","PLACED","614.68","web","{""device"":""desktop"",""promo"":""NONE""}","2026-05-28"
"4537","137","2026-05-28 01:43:41.437","SHIPPED","614.81","app","{""device"":""mobile"",""promo"":""WELCOME10""}","2026-05-28"
"4538","138","2026-05-28 01:06:41.437","DELIVERED","614.94","store","{""device"":""tablet"",""promo"":""SPRING15""}","2026-05-28"
"4539","139","2026-05-28 00:29:41.437","CANCELLED","615.07","web","{""device"":""desktop"",""promo"":""LOYALTY5""}","2026-05-28"
"4540","140","2026-05-27 23:52:41.437","PLACED","615.20","app","{""device"":""mobile"",""promo"":""NONE""}","2026-05-27"
"4541","141","2026-05-27 23:15:41.437","SHIPPED","615.33","store","{""device"":""tablet"",""promo"":""WELCOME10""}","2026-05-27"
"4542","142","2026-05-27 22:38:41.437","DELIVERED","615.46","web","{""device"":""desktop"",""promo"":""SPRING15""}","2026-05-27"
"4543","143","2026-05-27 22:01:41.437","CANCELLED","615.59","app","{""device"":""mobile"",""promo"":""LOYALTY5""}","2026-05-27"
"4544","144","2026-05-27 21:24:41.437","PLACED","615.72","store","{""device"":""tablet"",""promo"":""NONE""}","2026-05-27"
"4545","145","2026-05-27 20:47:41.437","SHIPPED","615.85","web","{""device"":""desktop"",""promo"":""WELCOME10""}","2026-05-27"
"4546","146","2026-05-27 20:10:41.437","DELIVERED","615.98","app","{""device"":""mobile"",""promo"":""SPRING15""}","2026-05-27"
"4547","147","2026-05-27 19:33:41.437","CANCELLED","616.11","store","{""device"":""tablet"",""promo"":""LOYALTY5""}","2026-05-27"
"4548","148","2026-05-27 18:56:41.437","PLACED","616.24","web","{""device"":""desktop"",""promo"":""NONE""}","2026-05-27"
"4549","149","2026-05-27 18:19:41.437","SHIPPED","616.37","app","{""device"":""mobile"",""promo"":""WELCOME10""}","2026-05-27"
"4550","150","2026-05-27 17:42:41.437","DELIVERED","616.50","store","{""device"":""tablet"",""promo"":""SPRING15""}","2026-05-27"
"4551","151","2026-05-27 17:05:41.437","CANCELLED","616.63","web","{""device"":""desktop"",""promo"":""LOYALTY5""}","2026-05-27"
"4552","152","2026-05-27 16:28:41.437","PLACED","616.76","app","{""device"":""mobile"",""promo"":""NONE""}","2026-05-27"
"4553","153","2026-05-27 15:51:41.437","SHIPPED","616.89","store","{""device"":""tablet"",""promo"":""WELCOME10""}","2026-05-27"
"4554","154","2026-05-27 15:14:41.437","DELIVERED","617.02","web","{""device"":""desktop"",""promo"":""SPRING15""}","2026-05-27"
"4555","155","2026-05-27 14:37:41.437","CANCELLED","617.15","app","{""device"":""mobile"",""promo"":""LOYALTY5""}","2026-05-27"
"4556","156","2026-05-27 14:00:41.437","PLACED","617.28","store","{""device"":""tablet"",""promo"":""NONE""}","2026-05-27"
"4557","157","2026-05-27 13:23:41.437","SHIPPED","617.41","web","{""device"":""desktop"",""promo"":""WELCOME10""}","2026-05-27"
"4558","158","2026-05-27 12:46:41.437","DELIVERED","617.54","app","{""device"":""mobile"",""promo"":""SPRING15""}","2026-05-27"
"4559","159","2026-05-27 12:09:41.437","CANCELLED","617.67","store","{""device"":""tablet"",""promo"":""LOYALTY5""}","2026-05-27"
"4560","160","2026-05-27 11:32:41.437","PLACED","617.80","web","{""device"":""desktop"",""promo"":""NONE""}","2026-05-27"
"4561","161","2026-05-27 10:55:41.437","SHIPPED","617.93","app","{""device"":""mobile"",""promo"":""WELCOME10""}","2026-05-27"
"4562","162","2026-05-27 10:18:41.437","DELIVERED","618.06","store","{""device"":""tablet"",""promo"":""SPRING15""}","2026-05-27"
"4563","163","2026-05-27 09:41:41.437","CANCELLED","618.19","web","{""device"":""desktop"",""promo"":""LOYALTY5""}","2026-05-27"
"4564","164","2026-05-27 09:04:41.437","PLACED","618.32","app","{""device"":""mobile"",""promo"":""NONE""}","2026-05-27"
"4565","165","2026-05-27 08:27:41.437","SHIPPED","618.45","store","{""device"":""tablet"",""promo"":""WELCOME10""}","2026-05-27"
"4566","166","2026-05-27 07:50:41.437","DELIVERED","618.58","web","{""device"":""desktop"",""promo"":""SPRING15""}","2026-05-27"
"4567","167","2026-05-27 07:13:41.437","CANCELLED","618.71","app","{""device"":""mobile"",""promo"":""LOYALTY5""}","2026-05-27"
"4568","168","2026-05-27 06:36:41.437","PLACED","618.84","store","{""device"":""tablet"",""promo"":""NONE""}","2026-05-27"
"4569","169","2026-05-27 05:59:41.437","SHIPPED","618.97","web","{""device"":""desktop"",""promo"":""WELCOME10""}","2026-05-27"
"4570","170","2026-05-27 05:22:41.437","DELIVERED","619.10","app","{""device"":""mobile"",""promo"":""SPRING15""}","2026-05-27"
"4571","171","2026-05-27 04:45:41.437","CANCELLED","619.23","store","{""device"":""tablet"",""promo"":""LOYALTY5""}","2026-05-27"
"4572","172","2026-05-27 04:08:41.437","PLACED","619.36","web","{""device"":""desktop"",""promo"":""NONE""}","2026-05-27"
"4573","173","2026-05-27 03:31:41.437","SHIPPED","619.49","app","{""device"":""mobile"",""promo"":""WELCOME10""}","2026-05-27"
"4574","174","2026-05-27 02:54:41.437","DELIVERED","619.62","store","{""device"":""tablet"",""promo"":""SPRING15""}","2026-05-27"
"4575","175","2026-05-27 02:17:41.437","CANCELLED","619.75","web","{""device"":""desktop"",""promo"":""LOYALTY5""}","2026-05-27"
"4576","176","2026-05-27 01:40:41.437","PLACED","619.88","app","{""device"":""mobile"",""promo"":""NONE""}","2026-05-27"
"4577","177","2026-05-27 01:03:41.437","SHIPPED","620.01","store","{""device"":""tablet"",""promo"":""WELCOME10""}","2026-05-27"
"4578","178","2026-05-27 00:26:41.437","DELIVERED","620.14","web","{""device"":""desktop"",""promo"":""SPRING15""}","2026-05-27"
"4579","179","2026-05-26 23:49:41.437","CANCELLED","620.27","app","{""device"":""mobile"",""promo"":""LOYALTY5""}","2026-05-26"
"4580","180","2026-05-26 23:12:41.437","PLACED","620.40","store","{""device"":""tablet"",""promo"":""NONE""}","2026-05-26"
"4581","181","2026-05-26 22:35:41.437","SHIPPED","620.53","web","{""device"":""desktop"",""promo"":""WELCOME10""}","2026-05-26"
"4582","182","2026-05-26 21:58:41.437","DELIVERED","620.66","app","{""device"":""mobile"",""promo"":""SPRING15""}","2026-05-26"
"4583","183","2026-05-26 21:21:41.437","CANCELLED","620.79","store","{""device"":""tablet"",""promo"":""LOYALTY5""}","2026-05-26"
"4584","184","2026-05-26 20:44:41.437","PLACED","620.92","web","{""device"":""desktop"",""promo"":""NONE""}","2026-05-26"
"4585","185","2026-05-26 20:07:41.437","SHIPPED","621.05","app","{""device"":""mobile"",""promo"":""WELCOME10""}","2026-05-26"
"4586","186","2026-05-26 19:30:41.437","DELIVERED","621.18","store","{""device"":""tablet"",""promo"":""SPRING15""}","2026-05-26"
"4587","187","2026-05-26 18:53:41.437","CANCELLED","621.31","web","{""device"":""desktop"",""promo"":""LOYALTY5""}","2026-05-26"
"4588","188","2026-05-26 18:16:41.437","PLACED","621.44","app","{""device"":""mobile"",""promo"":""NONE""}","2026-05-26"
"4589","189","2026-05-26 17:39:41.437","SHIPPED","621.57","store","{""device"":""tablet"",""promo"":""WELCOME10""}","2026-05-26"
"4590","190","2026-05-26 17:02:41.437","DELIVERED","621.70","web","{""device"":""desktop"",""promo"":""SPRING15""}","2026-05-26"
"4591","191","2026-05-26 16:25:41.437","CANCELLED","621.83","app","{""device"":""mobile"",""promo"":""LOYALTY5""}","2026-05-26"
"4592","192","2026-05-26 15:48:41.437","PLACED","621.96","store","{""device"":""tablet"",""promo"":""NONE""}","2026-05-26"
"4593","193","2026-05-26 15:11:41.437","SHIPPED","622.09","web","{""device"":""desktop"",""promo"":""WELCOME10""}","2026-05-26"
"4594","194","2026-05-26 14:34:41.437","DELIVERED","622.22","app","{""device"":""mobile"",""promo"":""SPRING15""}","2026-05-26"
"4595","195","2026-05-26 13:57:41.437","CANCELLED","622.35","store","{""device"":""tablet"",""promo"":""LOYALTY5""}","2026-05-26"
"4596","196","2026-05-26 13:20:41.437","PLACED","622.48","web","{""device"":""desktop"",""promo"":""NONE""}","2026-05-26"
"4597","197","2026-05-26 12:43:41.437","SHIPPED","622.61","app","{""device"":""mobile"",""promo"":""WELCOME10""}","2026-05-26"
"4598","198","2026-05-26 12:06:41.437","DELIVERED","622.74","store","{""device"":""tablet"",""promo"":""SPRING15""}","2026-05-26"
"4599","199","2026-05-26 11:29:41.437","CANCELLED","622.87","web","{""device"":""desktop"",""promo"":""LOYALTY5""}","2026-05-26"
"4600","200","2026-05-26 10:52:41.437","PLACED","623.00","app","{""device"":""mobile"",""promo"":""NONE""}","2026-05-26"
"4601","1","2026-05-26 10:15:41.437","SHIPPED","623.13","store","{""device"":""tablet"",""promo"":""WELCOME10""}","2026-05-26"
"4602","2","2026-05-26 09:38:41.437","DELIVERED","623.26","web","{""device"":""desktop"",""promo"":""SPRING15""}","2026-05-26"
"4603","3","2026-05-26 09:01:41.437","CANCELLED","623.39","app","{""device"":""mobile"",""promo"":""LOYALTY5""}","2026-05-26"
"4604","4","2026-05-26 08:24:41.437","PLACED","623.52","store","{""device"":""tablet"",""promo"":""NONE""}","2026-05-26"
"4605","5","2026-05-26 07:47:41.437","SHIPPED","623.65","web","{""device"":""desktop"",""promo"":""WELCOME10""}","2026-05-26"
"4606","6","2026-05-26 07:10:41.437","DELIVERED","623.78","app","{""device"":""mobile"",""promo"":""SPRING15""}","2026-05-26"
"4607","7","2026-05-26 06:33:41.437","CANCELLED","623.91","store","{""device"":""tablet"",""promo"":""LOYALTY5""}","2026-05-26"
"4608","8","2026-05-26 05:56:41.437","PLACED","624.04","web","{""device"":""desktop"",""promo"":""NONE""}","2026-05-26"
"4609","9","2026-05-26 05:19:41.437","SHIPPED","624.17","app","{""device"":""mobile"",""promo"":""WELCOME10""}","2026-05-26"
"4610","10","2026-05-26 04:42:41.437","DELIVERED","624.30","store","{""device"":""tablet"",""promo"":""SPRING15""}","2026-05-26"
"4611","11","2026-05-26 04:05:41.437","CANCELLED","624.43","web","{""device"":""desktop"",""promo"":""LOYALTY5""}","2026-05-26"
"4612","12","2026-05-26 03:28:41.437","PLACED","624.56","app","{""device"":""mobile"",""promo"":""NONE""}","2026-05-26"
"4613","13","2026-05-26 02:51:41.437","SHIPPED","624.69","store","{""device"":""tablet"",""promo"":""WELCOME10""}","2026-05-26"
"4614","14","2026-05-26 02:14:41.437","DELIVERED","624.82","web","{""device"":""desktop"",""promo"":""SPRING15""}","2026-05-26"
"4615","15","2026-05-26 01:37:41.437","CANCELLED","624.95","app","{""device"":""mobile"",""promo"":""LOYALTY5""}","2026-05-26"
"4616","16","2026-05-26 01:00:41.437","PLACED","625.08","store","{""device"":""tablet"",""promo"":""NONE""}","2026-05-26"
"4617","17","2026-05-26 00:23:41.437","SHIPPED","625.21","web","{""device"":""desktop"",""promo"":""WELCOME10""}","2026-05-26"
"4618","18","2026-05-25 23:46:41.437","DELIVERED","625.34","app","{""device"":""mobile"",""promo"":""SPRING15""}","2026-05-25"
"4619","19","2026-05-25 23:09:41.437","CANCELLED","625.47","store","{""device"":""tablet"",""promo"":""LOYALTY5""}","2026-05-25"
"4620","20","2026-05-25 22:32:41.437","PLACED","625.60","web","{""device"":""desktop"",""promo"":""NONE""}","2026-05-25"
"4621","21","2026-05-25 21:55:41.437","SHIPPED","625.73","app","{""device"":""mobile"",""promo"":""WELCOME10""}","2026-05-25"
"4622","22","2026-05-25 21:18:41.437","DELIVERED","625.86","store","{""device"":""tablet"",""promo"":""SPRING15""}","2026-05-25"
"4623","23","2026-05-25 20:41:41.437","CANCELLED","625.99","web","{""device"":""desktop"",""promo"":""LOYALTY5""}","2026-05-25"
"4624","24","2026-05-25 20:04:41.437","PLACED","626.12","app","{""device"":""mobile"",""promo"":""NONE""}","2026-05-25"
"4625","25","2026-05-25 19:27:41.437","SHIPPED","626.25","store","{""device"":""tablet"",""promo"":""WELCOME10""}","2026-05-25"
"4626","26","2026-05-25 18:50:41.437","DELIVERED","626.38","web","{""device"":""desktop"",""promo"":""SPRING15""}","2026-05-25"
"4627","27","2026-05-25 18:13:41.437","CANCELLED","626.51","app","{""device"":""mobile"",""promo"":""LOYALTY5""}","2026-05-25"
"4628","28","2026-05-25 17:36:41.437","PLACED","626.64","store","{""device"":""tablet"",""promo"":""NONE""}","2026-05-25"
